Decision,PA Ref,PROPOSAL,Decision issued,Determining Body,Property Address
Permitted,22/00023/B,Erection of extension to front elevation and raising of section of rear flat roof,12-Apr-22,Principal Planner - South (JS),131 Friary Park Road Ballabeg Castletown Isle Of Man IM9 4EY
Refused,22/00024/B,Erection of side extension with roof terrace above and associated works,13-Jun-22,Head of Development Management,Ballasalla Farm Coast Road Jurby Isle Of Man IM7 3AS 
Permitted,22/00025/B,"Erection of proposed replacement dwelling, together with extension to existing residential curtilage.",21-Jun-22,Planning Committee,Ballasaig Cottage School House Road Dreemskerry Ramsey Isle Of Man IM7 1BJ
Permitted,22/00026/B,"Alterations, erection of extension, roofing works and creation of first floor access with associated external stairs to existing garage block",23-Feb-22,Head of Development Management,Cronk-E-Chule Wheel Hill Laxey Isle Of Man IM4 7NL
Permitted,22/00027/B,Replacement of current boiler for air source heat pump.,14-Mar-22,Head of Development Management,2 Bramble Close Douglas Isle Of Man IM2 1QN 
Permitted,22/00028/B,Construction of 3 town houses and garages.,17-Mar-22,Head of Development Management,28 - 30 Derby Square Douglas Isle Of Man IM1 3LN
Permitted,22/00029/B,Widening existing driveway and vehicular access,22-Mar-22,Principal Planner- North (CB),16 Falkland Drive Onchan Isle Of Man IM3 1EF
Permitted,22/00031/B,"Erection of detached ancillary accommodation with associated garden area, access, retaining walls, fencing and planting",19-Jul-22,Planning Committee,Corrins Court Heywood Avenue Onchan Isle Of Man IM3 3AP 
Permitted,22/00032/B,"Alterations, erection of two extensions and installation of a flue",25-Apr-22,Head of Development Management,23 Sunnybank Avenue Onchan Isle Of Man IM3 3BP
Permitted,22/00033/B,Alterations and erection of an extension,13-Apr-22,Principal Planner - South (JS),2 Strawberry Fields Croit E Caley Colby Isle Of Man IM9 4BZ
Permitted,22/00034/B,Construction of nine new garages and two bike stores,06-Jul-22,Planning Committee,Land At Corner Of Lhon Vane Close And Lhon Dhoo Close Onchan Isle Of Man IM3 3BD 
Permitted,22/00035/B,"Demolition of existing garage. Erection of attached garage with first floor extension above, and raise the roof of original cottage and replacement of existing front porch",16-Mar-22,Head of Development Management,Hillside View Gordon Peel Isle Of Man IM5 3AR 
Permitted,22/00036/B,Creation of pond,24-May-22,Planning Committee,Ballachrink Beg Fields 214314 And 210194 Jurby East Isle Of Man IM7 3HD 
Permitted,22/00037/B,Single storey sun lounge extension & pergola to rear of property,26-Apr-22,Head of Development Management,7 Carnane Lane Ballakilley Port St Mary Isle Of Man IM9 5NQ 
Permitted,22/00038/B,Installation of replacement windows and patio doors,28-Mar-22,Head of Development Management,Primrose Lodge Athol Park Port Erin Isle Of Man IM9 6ES
Permitted,22/00039/B,Erection of Summerhouse adjacent to pond,30-Mar-22,Head of Development Management,Sky View Gardeners Lane Ramsey Isle Of Man IM8 3PN 
Permitted,22/00041/B,Replacement of existing conservatory with extension,28-Mar-22,Principal Planner- North (CB),11 Kirby Hill Douglas Isle Of Man IM2 1PA
Permitted,22/00042/B,"Erection of a building to provide storage, toilet facilities for the shooting range as well as a clubhouse",09-Aug-22,Planning Committee,Skyhill Shooting Centre  Millenium Way Ramsey Isle Of Man 
Permitted,22/00043/B,Installation of front and rear dormers and widening of existing access and driveway,06-Jun-22,Head of Development Management,10 Ramsey Road Peel Isle Of Man IM5 1UB
Permitted,22/00045/CON,Registered Building consent for installation of a replacement front door,23-Mar-22,Principal Planner - South (JS),The Court House Main Road Kirk Michael Isle Of Man IM6 1AJ 
Permitted,22/00046/B,Creation of two fire door exits,18-Mar-22,Head of Development Management,Manx Museum Kingswood Grove Douglas Isle Of Man IM1 3LY 
Permitted,22/00047/B,"Rear extension, conversion of attic space and internal reconfiguration with associated works",13-May-22,Head of Development Management,Dreamwood 1 Woodlands Close Douglas Isle Of Man IM2 3QT
Permitted,22/00048/B,Installation of 16 groundwater monitoring boreholes.,28-Mar-22,Principal Planner - Enf (AM),Current And Former Landfill Site Cranstal Bride Isle Of Man IM7 4BR 
Permitted,22/00049/B,Reduction in size of an existing window,18-Mar-22,Head of Development Management,Ash House 18 Birch Hill Crescent Onchan Isle Of Man IM3 3HT
Permitted,22/00050/B,Alteration and extension to create two residential units with additional use for tourist accommodation,11-Jul-22,Director 2017+,Building Adjacent To The Cottage Ashley Road Onchan Isle Of Man IM4 5BB 
Permitted,22/00051/B,Replacement windows and roof to existing conservatory,22-Mar-22,Principal Planner- North (CB),Alto Vista 35 Majestic Drive Onchan Isle Of Man IM3 2JL
Permitted,22/00052/B,"Alterations, erection of extension and creation of a gable window",29-Mar-22,Head of Development Management,5 Rheast Mooar Close Ramsey Isle Of Man IM8 3LT
Permitted,22/00053/B,"Replace rear timber sash windows with pvc sash windows, and replacement of front and side elevation door with pvc doors.",15-Feb-22,Principal Planner - South (JS),Ballamaria Bay View Road Port St. Mary Isle Of Man IM9 5AQ
Permitted,22/00054/B,Replacement of front sash windows to pvc  and replacement window arches (retrospective).,17-Mar-22,Planning Committee,2 Brighton Terrace Douglas Isle Of Man IM1 4AP
Permitted,22/00055/D,Erection of signage to front elevation (in association with 22/00056/CON),18-Mar-22,Head of Development Management,5 Parliament Square Castletown Isle Of Man IM9 1LA
Permitted,22/00056/CON,Registered Building consent for the erection of signage to front elevation (in association with 22/00055/D) Registered Building Nos. 64,18-Mar-22,Head of Development Management,5 Parliament Square Castletown Isle Of Man IM9 1LA
Refused,22/00057/B,"Removal of front garden wall and formation of hardstanding for car parking facility, lowering of kerb for access. Erection of rear decking and replacement of doors and windows to detached outbuilding with associated works.",14-Mar-22,Head of Development Management,20 Seaview Road Onchan Isle Of Man IM3 4AQ
Permitted,22/00058/B,Erection of extension to replace existing conservatory,16-Mar-22,Head of Development Management,Cronk-E-Berry House Johnny Watterson Lane Douglas Isle Of Man IM2 6JZ
Permitted,22/00059/B,Replacement of flat roof with a pitched roof,18-Mar-22,Head of Development Management,Burn Brae 34 Cannan Avenue Kirk Michael Isle Of Man IM6 1HG
Permitted,22/00060/B,"Re roofing, and glazing of existing conservatory and formation of a new front porch from existing portico",18-May-22,Principal Planner- North (CB),46 Turnberry Avenue Onchan Isle Of Man IM3 2JX 
Permitted,22/00061/B,Erection of detached garage to the rear (Retrospective) replacing previous timber shed.,29-Mar-22,Planning Committee,Ellan Vannin Main Road Ballaugh Isle Of Man IM7 5EF
Permitted,22/00062/B,Erection of a replacement detached garage,30-May-22,Head of Development Management,Ballachrink House Glen Mooar Road St Johns Isle Of Man IM4 3AG
Certificate of Lawfulness AGREED,22/00063/LAW,Application for certificate of lawfulness to convert former guest house to a house in multiple occupation (HMO),09-May-22,Principal Planner- North (CB),Paramount 9 Mona Drive Douglas Isle Of Man IM2 4LG
Permitted,22/00064/B,Erection of a stable block with storage,31-May-22,Planning Committee,The Nappin Glen Duff Ramsey Isle Of Man IM7 2AT 
Permitted,22/00065/GB,Installation of replacement external metal railings (in association with 22/00066/CON),02-Mar-22,Director 2017+,Central Apartments Central Promenade And Broadway Douglas Isle Of Man IM2 4EL 
Permitted,22/00066/CON,Registered Building consent for the installation of replacement external metal railings (in association with 22/00065/GB) Registered Building Nos. 173,02-Mar-22,Director 2017+,Central Apartments Central Promenade And Broadway Douglas Isle Of Man IM2 4EL 
Permitted,22/00067/B,Removal of a chimney stack,18-Mar-22,Head of Development Management,15 Banks Howe Onchan Isle Of Man IM3 2EN
Permitted,22/00068/B,"Alteration, erection of extension to front elevation and installation of a summerhouse",01-Jul-22,Head of Development Management,Highcliffe Ramsey Road Laxey Isle Of Man IM4 7PD
Permitted,22/00069/B,Erection of a detached dwelling with integral garage,26-May-22,Principal Planner - South (JS),Land To The Rear Of 'Glenlea'  Highfield Drive Baldrine IM4 6ED
Permitted,22/00070/B,Alterations and erection of an extension with integral garage,04-Apr-22,Head of Development Management,Europa Grove Mount Ramsey Isle Of Man IM8 3HQ
Permitted,22/00071/D,Installation of three false windows with associated images,28-Mar-22,Principal Planner - South (JS),Spar 39 Clagh  Vane Ballasalla Isle Of Man IM9 2HR 
Permitted,22/00072/B,Erection of a detached triple garage,13-Apr-22,Principal Planner- North (CB),Ballaveare Old Castletown Road Port Soderick Isle Of Man IM4 1BB 
Permitted,22/00073/B,Creation of additional vehicular access & parking apron,25-Apr-22,Head of Development Management,16 Highfield Crescent Onchan Isle Of Man IM3 3BH
Permitted,22/00074/B,Erection of ground floor extension to replace conservatory,16-Mar-22,Head of Development Management,16 Highfield Crescent Onchan Isle Of Man IM3 3BH
Refused,22/00075/B,Erection of detached summer house to the rear garden,21-Jun-22,Principal Planner- North (CB),60 Majestic Drive Onchan Isle Of Man IM3 2JL
Permitted,22/00076/B,Ground and first floor extension of dwelling over existing garage.,20-Jun-22,Head of Development Management,28 Ballanoa Meadow Santon Isle Of Man IM4 1HQ
Permitted,22/00077/B,Erection of dwelling and attached garage with annex and creation of vehicular access,07-Apr-22,Head of Development Management,Land Adjacent To Longmead Ballakillowey Road Colby Isle Of Man  
Permitted,22/00078/B,Alterations to existing dwelling including replacement roof and installation of rooflights and lightwell,26-Apr-22,Principal Planner - South (JS),16 The Crofts Castletown Isle Of Man IM9 1LY
Application Withdrawn,22/00079/CON,Registered Building Consent for demolition elements to PA 22/00078/B,05-Aug-22,Withdrawn,16 The Crofts Castletown Isle Of Man IM9 1LY
Permitted,22/00080/B,Erection of an extension,28-Jul-22,Principal Planner- North (CB),22 New Road Laxey Isle Of Man IM4 7BF
Refused,22/00082/MCH,"Minor Change application to PA 17/00448/B involving alterations to approved replacement of existing buildings and construction of boat house with manager's accommodation over, a block of 4 houses and a detached dwelling; all for use as private residential",04-Apr-22,Head of Development Management,Former Port Soderick Hotel And Adjacent Land Port Soderick Beach Port Soderick Isle Of Man IM4 1BH 
Permitted,22/00083/B,Erection of a general purpose agricultural building,27-Apr-22,Principal Planner- North (CB),Cronk Beg Glenlough Farm Ballahutchin Hill Union Mills Isle Of Man IM4 4AT 
Permitted,22/00085/B,Removal of existing shed and erection of replacement shed,24-Feb-22,Head of Development Management,26 Ballalough Estate Andreas Isle Of Man IM7 4HU
Application Withdrawn,22/00087/B,Erection of a garage,09-Aug-22,Withdrawn,Ash House Main Road Kirk Michael Isle Of Man IM6 1ED
Permitted,22/00089/C,Additional use of residential property as tourist accommodation,13-May-22,Head of Development Management,Apartment 7 Piccadilly Court Queens Promenade Douglas Isle Of Man IM2 4NS 
Permitted,22/00090/B,Variation of condition 2 of PA 20/00038/B to change the operational dates from Thursday 24th to Monday 28th March,16-Mar-22,Head of Development Management,Nobles Park Nobles Park Douglas Isle Of Man IM2 4BD 
Permitted,22/00092/MCH,Minor Change application to PA 19/00477/B involving alterations to install a skylight in the roof of the approved extension for additional light,15-Feb-22,Principal Planner- North (CB),3 St Catherines Close Douglas Isle Of Man IM1 4JD 
Permitted,22/00093/B,Replace existing conservatory with an extension,13-Apr-22,Principal Planner - RBO (RB),La Paz Lucerne Court Douglas Isle Of Man IM2 6BJ 
Permitted,22/00094/B,Application of smooth render finish over existing dash,16-Mar-22,Head of Development Management,Withington Court Withington Road Douglas Isle Of Man IM2 3BE
Refused,22/00095/B,Erection of an extension,20-Jul-22,Head of Development Management,86 Cronk Grianagh Estate Douglas Isle Of Man IM4 4RR 
Permitted,22/00096/B,Enlargement of existing entrance porch to accommodate a disabled access ramp,16-Mar-22,Head of Development Management,Shop 1 School Close Jurby Isle Of Man IM7 3BJ 
Permitted,22/00097/B,Installation of an Air Source Heat pump,03-Mar-22,Head of Development Management,Briardene Little Switzerland Douglas Isle Of Man IM2 6AE
Permitted,22/00098/B,Exterior re-rendering and removal of existing dummy chimney stacks form the roof with associated works,24-Mar-22,Principal Planner - South (JS),Pumpkin Patch Child Care Centre Hailwood Court Douglas Isle Of Man IM2 7EA 
Refused,22/00099/B,Single storey rear extension with associated works.,08-Jun-22,Head of Development Management,The Oaks 23 Ballaquark Douglas Isle Of Man IM2 2EZ
Permitted,22/00100/B,Erection of a rear extension,24-Mar-22,Head of Development Management,81 Lezayre Park Ramsey Isle Of Man IM8 2PU
Permitted,22/00101/B,Installation of two replacement heat pumps,03-Mar-22,Director 2017+,Muirfield Bradda West Road Spaldrick Port Erin Isle Of Man IM9 6PL
Permitted,22/00102/B,Creation of temporary tourist accommodation units and associated facilities for the 2022 TT period,17-Mar-22,Planning Committee,Former Prison Site Victoria Road Douglas Isle Of Man  
Permitted,22/00103/B,Creation of temporary tourist accommodation units and associated facilities for the 2022 Classic TT and Grand Prix period,17-Mar-22,Planning Committee,Former Prison Site Victoria Road Douglas Isle Of Man  
Permitted,22/00104/B,"Reposition driveway piers, extend porch and replacement of the garage roof",05-May-22,Principal Planner - South (JS),Eden Field Ballachurry Road Greeba Isle Of Man IM4 3LE
