Planning  Applications Determined between 1/1/19 - 31/12/19,,,,,
Decision,PA Ref,PROPOSAL,Decision issued,Determining Body,Property Address
Permitted,19/00337/B,Alterations and erection of extension to replace existing conservatory and erection of detached garage.,15-May-19,Principal Planner - South (SC),Villa Rhencullen Rhencullen Kirk Michael Isle Of Man IM6 2HA 
Permitted,19/00413/B,"Replace existing garage door with a window, widening vehicular access and creation of an additional parking space",30-May-19,Principal Planner- North (CB),3 Gellings Avenue Port St. Mary Isle Of Man IM9 5BG
Permitted,19/00415/B,Replacing existing glazed conservatory roof with tile,30-May-19,Principal Planner- North (CB),16 Birch Hill Grove Onchan Isle Of Man IM3 4EL
Permitted,19/00418/B,Installation of replacement windows to front elevation,30-May-19,Principal Planner- North (CB),30 Arbory Street Castletown Isle Of Man IM9 1LJ
Permitted,19/00636/B,Erection of detached dwellings with integral garages (amended house types to those approved under PA 15/00167/B),10-Jul-19,Principal Planner - South (SC),"Plots 37, 59 & 60 Grove Park Clifton Drive Ramsey Isle Of Man "
Permitted,19/00637/B,Alterations and erection of extension to side elevation,12-Jul-19,Principal Planner- North (CB),Pine Lodge 1 Park Close Glen Vine Isle Of Man IM4 4HB
Permitted,19/00640/B,Erection of a detached dwelling with integral garage and associated vehicular access,11-Jul-19,Principal Planner - South (SC),Land Adjacent To Rydal Brookfield Crescent Ramsey Isle Of Man IM8 2AG
Permitted,19/01022/CON,Registered Building Consent for the demolition of rear extension and wall (in connection with application 19/01021/B),25-Oct-19,Principal Planner- North (CB),16 Albert Street Douglas Isle Of Man IM1 2QA
Permitted,19/00399/B,"Replacement of glazed conservatory roof with tile, removal of rear wall and installation of a roller shutter door and installation of replacement windows",28-Jun-19,Principal Planner - Enf (AM),7 Alexander Drive Douglas Isle Of Man IM2 3QD
Permitted,19/00401/B,Alterations to rear garden and creation of off road parking and vehicular access,03-Jun-19,Principal Planner - South (SC),13 Western Avenue Douglas Isle Of Man IM1 4EP
Permitted,19/00813/B,Erection of a detached dwelling (amendments to PA 10/00868/B),05-Sep-19,Head of Development Management,Plot Adjacent To Sommerhofen Maine Road Port Erin Isle Of Man IM9 6LQ 
Permitted,18/00842/B,Creation of vehicular access to field adjacent to existing dwelling,14-Mar-19,Principal Planner - South (SC),Lower Glen Tramman Glen Tramman Ramsey Isle Of Man IM7 2AP 
Permitted,18/00869/B,Alterations and extensions to property,04-Jan-19,Head of Development Management,Strathallan House Formerly Calvary House Strathallan Road Onchan Isle Of Man IM2 4PN 
Permitted,18/00996/B,Alterations and erection of front and rear elevations,22-Jan-19,Head of Development Management,1 Premier Road Ramsey Isle Of Man IM8 3AS
Permitted,19/00309/B,Removal of a chimney,02-May-19,Head of Development Management,Ambleside Lezayre Road Ramsey Isle Of Man IM8 2TD
Permitted,19/00310/B,"Alterations, erection of two storey extension and creation of a first floor",14-Jun-19,Head of Development Management,Niaara Ballamenagh Road Baldrine Isle Of Man IM4 6AL 
Permitted,19/00311/B,Replace existing glazed conservatory roof with tile,15-May-19,Principal Planner - South (SC),15 Sunnydale Avenue Port Erin Isle Of Man IM9 6EU
Permitted,19/00312/B,Replacing existing glazed conservatory roof with tile,02-May-19,Head of Development Management,79 Cronk Drean Douglas Isle Of Man IM2 6AS
Permitted,18/01292/B,Installation of replacement upper floor windows to front elevation,04-Apr-19,Principal Planner - South (SC),Royal George Hotel 10 - 12 Market Place East Ramsey Isle Of Man IM8 1JY 
Permitted,18/01293/B,"Construction, operation and decommissioning of a temporary lagoon facility for dewatering and storing sediment dredged from Peel Marina and installation, operation and removal of temporary pipelines along and alongside the River Neb between Ballaterson Fa",08-Mar-19,Planning Committee,Field 315179 Ballaterson Farm Glenfaba Road Peel Isle Of Man  
Permitted,19/00709/B,"Alterations, erection of single storey rear extension, garage and detached greenhouse/garden shed",08-Aug-19,Principal Planner - South (SC),62 Ormly Road Ramsey Isle Of Man IM8 3LJ
Permitted,19/00710/B,Installation of flue,13-Aug-19,Head of Development Management,25 Ard Reayrt Laxey Isle Of Man IM4 7QN 
Permitted,19/00712/D,Installation of non illuminated signage,22-Aug-19,Principal Planner - South (SC),The Fit Hub Hanley Court North Shore Road Ramsey Isle Of Man IM8 3DY 
Permitted,19/00716/B,Installation of a heat pump,13-Aug-19,Head of Development Management,20 Windermere Avenue Onchan Isle Of Man IM3 2DT 
Permitted,18/01196/B,Creation of two windows to southeast elevation,20-Feb-19,Principal Planner- North (CB),Valley View Glen Maye Isle Of Man IM5 3BY 
Permitted,18/01197/B,Replacement of existing part slate and glass roof with tiles (retrospective),22-Feb-19,Principal Planner- North (CB),Tynwald Craft Centre Tynwald Mills St Johns Isle Of Man IM4 3AD 
Permitted,19/00031/B,Replacement of existing conservatory roof with solid roof,04-Mar-19,Principal Planner - South (SC),42 The Meadows Kirk Michael Isle Of Man IM6 1EU
Permitted,19/00279/B,Installation of two roof lights to front and one roof light to rear elevation,02-May-19,Head of Development Management,30 Hildesley Road Douglas Isle Of Man IM2 5AY
Permitted,18/01218/B,Erection of agricultural storage building,22-Jan-19,Head of Development Management,Field 214380 Sandygate Ramsey Isle Of Man  
Permitted,19/00077/C,Temporary use of public house garden to provide camping for the duration of the TT and MGP Festival of Motorcycling with use of existing facilities and parking during these periods,02-Apr-19,Planning Committee,Glen Mona Hotel Glen Mona Ramsey Isle Of Man IM7 1HF 
Permitted,19/00099/B,Installation of replacement windows to front elevation,21-Mar-19,Principal Planner - Enf (AM),3 Albert Terrace Castletown Isle Of Man IM9 1LP
Permitted,19/00100/B, Installation of flue from multi-fuel burner,15-Mar-19,Principal Planner - South (SC),9 Beech Avenue Onchan Isle Of Man IM3 3HQ
Permitted,19/00101/B,"Alterations, relocation of garage doors to rear garage elevation, installation of windows to existing garage door openings and creation of screen wall to existing courtyard and parking to rear of garage",21-Mar-19,Principal Planner - Enf (AM),Braaid Farm Top Road Crosby Isle Of Man IM4 4HJ 
Permitted,19/00266/B,Alterations and extension to barn,02-Jul-19,Head of Development Management,Vaaish Mooar Barn Staarvey Road Peel Isle Of Man IM5 2AJ 
Permitted,19/00267/B,Erection of a rear extension,23-Dec-19,Principal Planner- North (CB),Creggan Beg 6 Primrose Terrace Bay View Road Port St. Mary Isle Of Man IM9 5AP
Permitted,19/00282/B,"Alterations, installation of a flue (retrospective) erection of extension and installation of an additional flue",03-May-19,Principal Planner - South (SC),53 Ormly Road Ramsey Isle Of Man IM8 3LH
Permitted,19/00820/C,Change of use of industrial unit to a car showroom,12-Sep-19,Planning Committee,Block H White Hoe Industrial Estate Old Castletown Road Douglas Isle Of Man  
Permitted,19/00821/B,Installation of dormers to replacement existing,12-Sep-19,Head of Development Management,29 Hutchinson Square Douglas Isle Of Man IM2 4HP
Permitted,19/00822/GB,"Alterations, demolition of conservatory and WC outbuilding and erection of extension to provide community space (in association with 19/00823/CON)",04-Sep-19,Head of Development Management,Our Lady Star Of The Seas And St Maughold Queens Promenade Ramsey Isle Of Man IM8 1BH 
Permitted,19/00823/CON,"Registered Building consent for alterations, demolition of conservatory and WC outbuilding and erection of extension to provide community space (in association with 19/00822/GB) Registered Building Nos. 80",04-Sep-19,Head of Development Management,Our Lady Star Of The Seas And St Maughold Queens Promenade Ramsey Isle Of Man IM8 1BH 
Permitted,19/00826/B,Installation of a replacement front door,04-Sep-19,Head of Development Management,5 Michael Street Peel Isle Of Man IM5 1HA 
Permitted,18/00846/B,"Erection of a leisure-led mixed use development including a 7 screen cinema, 80 bedroom hotel, 20 residential apartments (14 two bed and 6 three bed units), 3 restaurant/cafe units (Class 3), 4 retail units (Class 1), information centre, public toilets, a",09-Jul-19,Planning Committee,Bus Station Car Park Lord Street Douglas Isle Of Man IM1 2BL
Permitted,18/01046/B,Installation of roof light and roof extractor vent to rear of property,22-Jan-19,Head of Development Management,12 Westminster Terrace Douglas Isle Of Man IM1 4ED
Permitted,18/01337/B,Installation of bi-fold doors to rear elevation and construction of timber patio,30-Jan-19,Head of Development Management,Rowany Baldrine Road Baldrine Isle Of Man IM4 6EF 
Permitted,19/00366/B,Erection of first floor dormer extension,18-Jun-19,Principal Planner- North (CB),16 Cooil Breryk Ramsey Isle Of Man IM8 3HJ
Permitted,19/00495/B,Erection of a detached animal shelter,24-Oct-19,Principal Planner - South (SC),Field 230148 Kionedroghad Barn Orrisdale Road Orrisdale Kirk Michael Isle Of Man  
Permitted,18/01049/D,Relocation of existing wall mounted signage as a freestanding sign,05-Feb-19,Head of Development Management,IMuseum Manx Ancestry Building Kingswood Grove Douglas Isle Of Man IM1 3LY 
Permitted,18/01051/B,Raising of existing retaining wall and creation of two additional retaining walls to rear of garden (retrospective),04-Apr-19,Head of Development Management,Hillside Saint Marys Road Port Erin Isle Of Man IM9 6JJ
Permitted,18/01052/B,Creation of off road parking,15-Feb-19,Head of Development Management,2 King Edward Park Onchan Isle Of Man IM3 2AE
Permitted,18/01126/B,The erection of 3 kennel structure within grounds of property,13-Feb-19,Planning Committee,Sunny Bank South Cape Laxey Isle Of Man IM4 7BU 
Permitted,18/01203/B,Installation of replacement windows to front elevation,09-Jan-19,Head of Development Management,Marine Cottage 4 Douglas Street Castletown Isle Of Man IM9 1AY
Permitted,19/00802/B,Alterations and erection of ground and first floor extensions to rear elevation,04-Sep-19,Principal Planner - South (SC),2 Whitehouse Cottages Main Road Kirk Michael Isle Of Man IM6 2HE 
Permitted,19/00270/B,"Alterations, demolition of existing conservatory and erection of a two storey extension",03-May-19,Head of Development Management,Spindrift Pooilvaaish Road Castletown Isle Of Man IM9 4PJ
Permitted,19/00496/B,"Alterations, installation of replacement windows and erection of rear extension with roof terrace above",02-Aug-19,Head of Development Management,19 Market Street Peel Isle Of Man IM5 1AD
Permitted,19/00497/B,Erection of a two storey extension and single garage (amendment to PA 18/00405/B),11-Jun-19,Head of Development Management,Ramillies Clay Head Road Baldrine Isle Of Man IM4 6DN
Permitted,19/00499/CON,Registered Building consent for the demolition elements relating the application 19/00498/B,21-Jun-19,Head of Development Management,Ship Inn Hope Street Castletown Isle Of Man IM9 1AS
Permitted,19/00149/B,Creation of borehole for extraction of ground water,02-Jul-19,Head of Development Management,Unit 1 Isle Of Man Food Park Mill Road Peel Isle Of Man IM5 1TD 
Permitted,19/00231/C,Additional use of first floor study / studio of ancillary accommodation as tourist accommodation,30-Apr-19,Head of Development Management,Mill House Old Castletown Road Santon Isle Of Man IM4 1EX
Permitted,19/00628/B,Installation of a replacement mobile classroom,12-Jul-19,Principal Planner - South (SC),Willaston Primary School School Road Douglas Isle Of Man IM2 6RD
Permitted,19/00630/B,"Alterations, creation of an additional access and installation of garage doors to existing tractor shed and creation of roller door access to storage building",10-Jul-19,Principal Planner - South (SC),Ballakeil Farm The Lhen Smeale Andreas Isle Of Man IM7 3EQ 
Permitted,19/00895/C,Additional use of a residential property as tourist living accommodation,30-Sep-19,Principal Planner - South (SC),3 Tent Road Laxey Isle Of Man IM4 7DB
Permitted,19/00046/B,Replacement of conservatory roof with a tiled roof.,04-Mar-19,Principal Planner - South (SC),61 Howe Road Onchan Isle Of Man IM3 2AY
Permitted,18/01338/C,Change of use of storage building as gym (retrospective),31-May-19,Planning Committee,Kennaa Farm Kennaa Road St Johns Isle Of Man IM4 3LW
Permitted,18/01351/C,Change of use of first floor from retail to offices (class 2 or class 4),15-Feb-19,Head of Development Management,First Floor Elm Tree House Main Road Onchan Isle Of Man IM3 1AH 
Permitted,19/00561/B,"Single storey extension to rear, and new window to side elevation",10-Jul-19,Principal Planner - South (SC),9 Abbots Close Ballasalla Isle Of Man IM9 3EA 
Permitted,19/00185/B,Erection of a rear extension,16-Apr-19,Principal Planner - South (SC),Sunnybank 2 Brookside Ballanard Road Douglas Isle Of Man IM2 5PW
Permitted,19/00187/B,Alterations and erection of rear extension,11-Jul-19,Principal Planner - South (SC),Thallo Queen Cottage Glen Mona Loop Road Glen Mona Ramsey Isle Of Man IM7 1HJ
Permitted,19/00188/B,Installation of replacement windows to front elevation,24-May-19,Head of Development Management,2nd Floor Flat   Westville 95 Woodbourne Road Douglas Isle Of Man IM2 3AW
Permitted,19/00189/C,Additional use of residential dwelling as tourist living accommodation,24-Apr-19,Principal Planner - South (SC),21 Christian Street Peel Isle Of Man IM5 1NW
Permitted,19/00191/B,Erection of log cabin for use as a home studio for arts and crafts business currently operating from dwelling,08-Apr-19,Head of Development Management,Abbotsleigh Strang Road Union Mills Isle Of Man IM4 4NP
Permitted,19/00391/B,Block paving to car park with tobermore charcoal block,29-May-19,Head of Development Management,Technology House Woodbourne Lane Douglas Isle Of Man IM2 3LJ 
Permitted,19/00406/B,Replacement of existing asbestos roof tiles with slate roof,30-May-19,Principal Planner- North (CB),33 Douglas Street Peel Isle Of Man IM5 1BB
