Decisions issued under delegated authority 1/1/15 - 31/12/15,,,,
Proposal,Address,Decision,Date decision issued,Planning Application No
Formation of new access lane and reinstatement and surfacing of part of existing access lane,Part Field 434150 Upper Billown Farm  Grenaby Road Ballasalla Isle Of Man  ,PER,23-Jan-15,14/01448/B
Erection of storm porch to side elevation,Pinfold Cottage Pinfold Hill Laxey Isle Of Man IM4 7HN,PER,17-Mar-15,15/00096/B
"Alterations, erection of a three storey extension and creation of French doors to roof terrace (in association with 15/00283/CON)",1 Prospect Hill Douglas Isle Of Man IM1 1ES ,PER,17-Jul-15,15/00282/GB
"Alterations, erection of ground and first floor extension to dwelling and widening of existing driveway and vehicular access",24 Cronk Cullyn Colby Isle Of Man IM9 4NQ,PER,26-Aug-15,15/00831/B
Siting of a shipping container to provide cold storage of processed shellfish (retrospective),Manesca Building The Quay Port St. Mary Isle Of Man IM9 5EA ,PER,27-Aug-15,15/00839/B
Erection of a replacement conservatory,26 Cronk Cullyn Colby Isle Of Man IM9 4NQ ,PER,16-Sep-15,15/00933/B
Erection of illuminated advertising signage,Vauxhall Eurocars Peel Road Douglas Isle Of Man IM1 5ED ,PER,18-Sep-15,15/00935/D
Erection of a rear extension to dwelling,16 Cherry Walk Douglas Isle Of Man IM2 5NN,PER,09-Oct-15,15/01003/B
"Alterations to vehicular entrance with associated brick and stone pillars, bin store, pedestrian access and entrance gates",The Meadows Port E Chee Tromode Douglas Isle Of Man IM2 5PD ,PER,21-Oct-15,15/01056/B
Construction of detached garage block and single garage,Barrule Apartments Shore Road Bay Ny Carrickey Port St. Mary Isle Of Man IM9 5LZ ,PER,13-Feb-15,15/00026/B
Erection of replacement garage and creation of patio area within rear garden,Appin Lodge Pack Horse Lane Baldrine Isle Of Man IM4 6EA,PER,17-Sep-15,15/00837/B
Erection of a front entrance porch and sun lounge extension to rear elevation,West Nappin Bungalow Church Road Jurby Isle Of Man IM7 3AU ,PER,14-Oct-15,15/00984/B
Alterations and extensions to provide ground floor retail accommodation and four apartments on upper floors,15 - 19 Michael Street Peel Isle Of Man  ,PER,24-Apr-15,14/01170/B
Erection of a conservatory to dwelling (retrospective),10 Ellerslie / Garth Road Crosby Isle Of Man IM4 2AU ,PER,10-Mar-15,14/01405/B
Erection of a detached double garage,Thie Hene Main Road Ballaugh Isle Of Man IM7 5EQ,PER,01-Oct-15,15/00985/B
Erection of extension to existing agricultural building,Ballagraingey Bayrauyr Road St Marks Ballasalla Isle Of Man IM9 3AT,PER,30-Sep-15,15/00986/B
Drainage refurbishment works,Dhoor House  Andreas Road Dhoor Ramsey Isle Of Man IM7 4EB ,PER,10-Dec-15,15/00987/B
Erection of a farm worker's dwelling (comprising amendments to PA 13/00509/B),Land At Ballawhane Farm Leodest Road Andreas Isle Of Man  ,PER,05-Oct-15,15/00989/B
Creation of a horse riding arena including the erection of lighting columns,Ballahowin Orrisdale Kirk Michael Isle Of Man IM6 2HP ,PER,16-Feb-15,14/01406/B
Erection of an extension to dwelling,19 St Runius Way Glen Vine Isle Of Man IM4 4FH,PER,13-Jan-15,14/01407/B
"Demolition of existing outhouse and boiler room, creation of glazed link between existing kitchen and conservatory, re-roofing of existing pantry and extension of existing paved area (In connection with 14/01410/CON)",May Hill House Summerland Ramsey Isle Of Man IM8 2EF,PER,27-Apr-15,14/01409/GB
Installation of a replacement window to dwelling,Longlast Quarterbridge Road Douglas Isle Of Man IM2 3RG,PER,06-Aug-15,15/00733/B
Erection of a handrail to external steps (in association with 15/00735/CON),St Lukes Church West Baldwin Isle Of Man IM4 5ET ,PER,06-Aug-15,15/00734/GB
Registered Building consent for the erection of a handrail to external steps (in association with 15/00734/GB) Registered Building Nos. 130,St Lukes Church West Baldwin Isle Of Man IM4 5ET ,PER,06-Aug-15,15/00735/CON
Installation of replacement windows to front elevation,38 Malew Street Castletown Isle Of Man IM9 1AF,PER,29-Oct-15,15/01057/B
Erection of a porch extension and a detached garage with store over,Cronk Moar House Dalby Isle Of Man IM5 3BW ,PER,22-Jan-15,14/01425/B
Erection of an extension to rear elevation of dwelling,39 Sunningdale Drive Onchan Isle Of Man IM3 1EL,PER,16-Feb-15,15/00038/B
Installation of window to replace existing garage door and window / door alterations (amendment to PA 14/01338/B),The Hug 4 Pairk Beg Port Erin Isle Of Man IM9 6NH,PER,16-Feb-15,15/00041/B
Conversion of shop into a takeaway,3 Bourne Place Ramsey Isle Of Man IM8 1JW ,PER,16-Mar-15,15/00042/B
Erection of signage,Former Top Shop Premises Duke Street/Lord Street Douglas Isle Of Man IM1 2AY ,PER,24-Dec-15,15/01263/D
Erection of a single storey extension to rear elevation,4 Athol Court Port Erin Isle Of Man IM9 6EJ,PER,24-Dec-15,15/01264/B
Erection of a garden shed,Sunnyside Glen Mona Loop Road Glen Mona Ramsey Isle Of Man IM7 1HG,PER,28-May-15,15/00425/B
Installation of replacement windows to front dormer,2 Cronkbourne Road Douglas Isle Of Man IM2 3LB ,PER,09-Oct-15,15/01006/B
Replacement of an existing conservatory glazed roof with tiles,Firlea Phildraw Road Ballasalla Isle Of Man IM9 3EG,PER,10-Nov-15,15/01127/B
Replacement of existing glazed conservatory roof with roof slates,3 Clypse View Onchan Isle Of Man IM3 3GD,PER,10-Nov-15,15/01128/B
Installation of windows and door to rear conservatory and replacement of existing glazed conservatory roof with tiles and two roof lights,26 Abbots Way Abbotswood Ballasalla Isle Of Man IM9 3EQ ,PER,10-Nov-15,15/01129/B
Replacement and enlargement of rear conservatory to dwelling,95 Ballamaddrell Port Erin Isle Of Man IM9 6AU,PER,12-Nov-15,15/01130/B
Installation of replacement windows and doors,Icari Glen Road Laxey Isle Of Man IM4 7AB,PER,16-Jul-15,15/00642/B
Replacement of two existing rear first floor windows with glazed doors and Juliet balcony,Hillcliff Bay View Road Port St. Mary Isle Of Man IM9 5AP ,PER,11-Nov-15,15/01133/B
Installation of rear roof dormer to provide attic living accommodation and external alterations,28 Droghadfayle Park Port Erin Isle Of Man IM9 6EP,REF,29-Jan-15,14/01456/B
Construction of a single storey extension to link existing property to outbuildings,The Grange Knocksharry Farm  Ramsey Road Peel Isle Of Man IM5 2AF ,PER,06-Aug-15,15/00507/B
Erection of extension to provide additional living accommodation,12 Groudle Road Onchan Isle Of Man IM3 2EJ,PER,26-Jun-15,15/00509/B
Change of use of redundant chapel to residential dwelling,Croit E Caley Methodist Church Croit E Caley Colby Isle Of Man IM9 4AR ,PER,25-Jun-15,15/00521/C
Erection of a single storey extension to south elevation,62 Beech Grove Ballasalla Isle Of Man IM9 2DX,PER,14-May-15,15/00387/B
Erection of a wooden support pole to facilitate the re-location of an overhead electricity line,Field 434679 Ard Jerkyll East Foxdale Road Eairy Isle Of Man IM4 3HL ,PER,14-May-15,15/00389/B
Alterations and erection of rear and side extensions to dwelling,56 Ballagarey Road Glen Vine Isle Of Man IM4 4EF,PER,20-Jul-15,15/00660/B
Alterations and installation of replacement windows,Dene Villa Little Switzerland Douglas Isle Of Man IM2 6AE,PER,20-Jul-15,15/00661/B
Alterations and erection of extension to replace existing sun room,Mullinaragher House Rheast Road Santon Isle Of Man IM4 2HR ,PER,20-Jul-15,15/00662/B
`Erection of a block of eight apartments with landscaping and parking to replace existing buildings,Warehouse Store And Lock Up Garages Falcon Cliff Terrace Lane Douglas Isle Of Man IM2 4AX ,PER,28-Jul-15,14/01034/B
Erection of a substation and four detached dwellings with integral garages (comprising partial amendments to PA 13/91392/B),"Nos. 34, 35, 36A & 36B New Development Adjacent To Cronk Cullyn Colby Isle Of Man  ",PER,29-Jan-15,14/01429/B
Installation of replacement windows to front elevation,3 Woodburn Square Douglas Isle Of Man IM1 4DB ,PER,16-Jan-15,14/01431/B
Erection of a dwelling with integral garage,Land At Maybank The Crescent Baldrine Isle Of Man IM4 6DY ,PER,12-May-15,15/00127/B
"Alterations including new shop frontage, doorway, installation of Juliet balconies and dormers, erection of extension to provide cold store, conversion of Nos. 15 basement from living accommodation to provide wine cellar and staff room, and ground floor f",14 & 15 North Quay Douglas Isle Of Man IM1 4LE ,PER,12-Nov-15,15/00773/B
Alterations and erection of extension to dwelling including alterations to vehicular access,Barrule View Main Road Foxdale Isle Of Man IM4 3ER,PER,13-Aug-15,15/00779/B
Installation of replacement windows to front elevation,22 Hutchinson Square Douglas Isle Of Man IM2 4HP,REF,05-Jan-15,14/01343/B
Installation of a replacement roof to dwelling,Rowany House Rowany Drive Port Erin Isle Of Man IM9 6LP,PER,05-Feb-15,14/01460/B
Replacement of existing glazed conservatory roof with roof tiles,44 Cronk Y Berry Avenue Douglas Isle Of Man IM2 6HG,PER,12-Feb-15,15/00022/B
"Alterations including installation of French doors, bi-fold doors and flue to rear elevation",4 Alpine Close Onchan Isle Of Man IM3 4AL,PER,26-Feb-15,15/00056/B
"Alterations, enlargement of existing rear dormer, addition of external stairs to rear elevation and installation of replacement windows and door to dwelling",118 Woodbourne Road Douglas Isle Of Man IM2 3BA,PER,19-Feb-15,15/00058/B
Alterations including replacement of existing entrance doors and screen with double doors and replacement of an existing roof light,Nautical Museum Bridge Street Castletown Isle Of Man  ,PER,26-Mar-15,15/00195/B
Erection of a detached substation,Meary Veg Sewage Treatment Works Balnahowe Santon Isle Of Man IM4 1HL ,PER,26-Mar-15,15/00200/B
Erection of a first floor extension over existing garage to provide additional living accommodation,Victoria House 6 The Promenade Castletown Isle Of Man IM9 1BJ ,PER,26-Mar-15,15/00201/B
Installation of roof dormers to provide additional living accommodation,59 Cronk Ny Greiney Douglas Isle Of Man IM2 5LH,REF,13-Apr-15,15/00231/B
Erection of a replacement conservatory to rear elevation,Pear Tree Cottage 54 Mill Street Castletown Isle Of Man IM9 1AH,PER,13-Apr-15,15/00233/B
Erection of a detached double garage to rear of dwelling,5 Royal Terrace Onchan Isle Of Man IM3 1EE,PER,14-May-15,15/00374/B
"Alterations, conversion of garage to provide ancillary living accommodation, and erection of extension and replacement garage to dwelling",Brackenhill House Ballacraine St Johns Isle Of Man IM4 3LR ,PER,15-Oct-15,15/01000/B
Erection of an implements shed,Ballagarey Farm St Marks Ballasalla Isle Of Man IM9 3AH ,PER,21-Oct-15,15/01037/B
Erection of an agricultural building,Ballakissack Farm  School Lane Santon Isle Of Man IM4 1EG,PER,16-Oct-15,15/01038/B
Installation of dormer window to rear elevation,18 Stanley Road Peel Isle Of Man IM5 1NX,PER,16-Oct-15,15/01039/B
Erection of extensions to dwelling,5 Homefield Park Ballasalla Isle Of Man IM9 2EL,PER,16-Oct-15,15/01040/B
Approval in principle for erection of a dwelling addressing  means of access,Land Adjacent To WDS Limited  Millmount Douglas Isle Of Man IM2 1HD,PER,02-Nov-15,15/01041/A
Erection of kitchen extension and installation of replacement windows to front elevation,34 Patrick Street Peel Isle Of Man IM5 1BR,PER,16-Oct-15,15/01042/B
Extension of licensed area to include outside car park and smoking area,Central Hotel Bowring Road Ramsey Isle Of Man IM8 2LL,PER,26-May-15,15/00376/C
Installation of vinyl signage applied internally to glazing panels,HSBC House Ridgeway Street Douglas Isle Of Man IM1 1ER ,PER,14-May-15,15/00377/D
"Alterations, erection of single and two storey extension to dwelling and widening of driveway and vehicular access",67 Farmhill Meadows Douglas Isle Of Man IM2 2LW,REF,18-Jun-15,15/00546/B
Erection of extension to side elevation,Thie Aash Shore Road Castletown Isle Of Man IM9 1BF,PER,27-Jul-15,15/00696/B
Replacement of existing polycarbonate conservatory roof with light weight roof tiles,44 Patrick Street Peel Isle Of Man IM5 1BS,PER,27-Jul-15,15/00697/B
Erection of a replacement conservatory,The Mount Mount Morrison Peel Isle Of Man IM5 1PN,PER,27-Jul-15,15/00698/B
"Alterations to building including replacement shop front, windows and roof work, creation of self-contained apartment and removal of chimney stack",80 Parliament Street Ramsey Isle Of Man IM8 1AQ,PER,27-Jul-15,15/00699/B
Replacement of existing glazed conservatory roof with tiles,20 The Park Onchan Isle Of Man IM3 1HP,PER,06-Aug-15,15/00707/B
Erection of a greenhouse,Land To Rear Of Claremont House 27 Bowring Road Ramsey Isle Of Man IM8 3EP ,PER,03-Aug-15,15/00728/B
Alterations and extension to dwelling,30 Groudle View Onchan Isle Of Man IM3 2EY,PER,29-Jul-15,15/00729/B
Erection of a replacement dwelling,Primrose Lodge Slieau Lewaigue Lewaigue Ramsey Isle Of Man IM7 1BH,PER,27-Aug-15,15/00730/B
Installation of replacement windows to dwelling,119 Malew Street Castletown Isle Of Man IM9 1LU,PER,07-Sep-15,15/00791/B
Additional use of tourist accommodation as residential accommodation,23 Rhenwyllan Close Port St. Mary Isle Of Man IM9 5NJ,PER,28-Aug-15,15/00830/C
Removal of parapet wall to rear of property and re-rendering all rear elevation walls (in association with 15/00141/CON),26 Duke Street Douglas Isle Of Man IM1 2AY,PER,17-Mar-15,15/00140/B
Registered Building Consent for removal of parapet wall to rear of property (in association with 14/00140/B),26 Duke Street Douglas Isle Of Man IM1 2AY,PER,17-Mar-15,15/00141/CON
Installation of ten roof lights to rear elevation,19 Peel Road Douglas Isle Of Man IM1 4LS,PER,24-Apr-15,15/00142/B
Alterations and extensions to property and change of use from retail and residential to retail and office accommodation,11-12  West Quay Ramsey Isle Of Man IM8 1DW ,PER,09-Jun-15,15/00311/B
Replacement of part cladding with glazed screens to building,Ocean Ford Isle Of Man Business Park Douglas Isle Of Man IM2 2QY ,PER,29-Apr-15,15/00329/B
Erection of a two storey extension to existing building,Castlebay Seafoods Ltd Isle Of Man Food Park Mill Road Peel Isle Of Man IM5 1TD ,PER,17-Aug-15,15/00331/B
Demolition of existing attached garage and rear lean-to and erection of a rear two storey extension to dwelling,2 Springfield Terrace Foxdale Isle Of Man IM4 3HG,PER,05-Nov-15,15/01028/B
Installation of replacement front windows and front door,5 Circular Road Peel Isle Of Man IM5 1ND,PER,29-Oct-15,15/01078/B
"Erection of building to provide workshop, offices and staff welfare facilities",Island Landscapes Limited Workshop  Laurel Bank Depot Glen Helen Road Laurel Bank St Johns Isle Of Man IM4 3NN,PER,02-Nov-15,15/01079/B
Conversion of existing appliance store to changing room/showers and offices including window and door alterations,Manx Utilities Authority  Ballacottier Headquarters Isle Of Man Business Park Douglas Isle Of Man IM2 2QZ ,PER,12-Feb-15,14/01450/B
Erection of a conservatory to front elevation of dwelling,7 Cooil Ushtey Port Lewaigue Ramsey Isle Of Man IM7 1AQ,PER,28-Apr-15,15/00280/B
Erection of an extension to dwelling,30 Laurys Avenue Ramsey Isle Of Man IM8 2HE,PER,28-Apr-15,15/00281/B
"Alterations and extension to dwelling  to provide ancillary, rental or tourist accommodation",16 Majestic Drive Onchan Isle Of Man IM3 2JQ,PER,09-Jan-15,14/01318/B
Alterations and extensions to provide additional garaging and living accommodation,Thalloo Mitchell Dhoon Loop Road Dhoon Ramsey Isle Of Man IM7 1HP ,PER,09-Jan-15,14/01324/B
Erection of a detached dwelling and detached garage with ancillary living accommodation above,Land Between Greystones And Carnaween Battery Road Peel Isle Of Man  ,PER,24-Jul-15,15/00574/B
Additional use of existing vehicle park as a recycling compound (retrospective),Lorry Park  Industrial Estate  Mill Road Peel Isle Of Man  ,PER,06-Aug-15,15/00666/C
Erection of single storey extension to rear elevation,2 Ballakinnag Cottages The Cronk Ballaugh Isle Of Man IM7 5BA ,PER,25-Aug-15,15/00774/B
Alterations and extensions to dwelling,6 Old School View Crosby Isle Of Man IM4 4DA ,PER,28-Aug-15,15/00840/B
Replacement of existing polycarbonate conservatory roof with light weight roof tiles,4 Ashlar Drive Union Mills Isle Of Man IM4 4LJ,PER,28-Aug-15,15/00842/B
Removal of a chimney stack,21 Primrose Avenue Douglas Isle Of Man IM1 4EA,PER,18-Sep-15,15/00908/B
Creation of a rear link canopy to dwelling (in association with 15/00913/CON),Close Lake Jurby Road Andreas Isle Of Man IM7 2EJ ,PER,09-Oct-15,15/00912/GB
Registered Building consent for the creation of a rear link canopy to dwelling (in association with 15/00912/GB) Registered Building Nos. 189,Close Lake Jurby Road Andreas Isle Of Man IM7 2EJ ,PER,09-Oct-15,15/00913/CON
Installation of a replacement conservatory roof with light weight roof tiles,35 Slieau Whallian Park St Johns Isle Of Man IM4 3JJ,PER,01-Oct-15,15/00950/B
Replacement of existing polycarbonate conservatory roof with light weight roof tiles,6 Glebe Aalin Ballaugh Isle Of Man IM7 5BW,PER,01-Oct-15,15/00953/B
Erection of a two storey side extension and single storey extensions to front and rear elevations and widening of driveway and vehicular access,67 Farmhill Meadows Douglas Isle Of Man IM2 2LW,PER,18-Sep-15,15/00954/B
Blocking up of an internal opening to create two separate dwellings,19 And 20 Lime Street Port St. Mary Isle Of Man  ,PER,14-May-15,15/00347/B
Alterations and erection of extension to rear elevation of dwelling,57 Derby Road Douglas Isle Of Man IM2 3EW,PER,14-May-15,15/00348/B
Installation of replacement windows to front and rear elevations (retrospective),Flat 5   65 Bucks Road Douglas Isle Of Man IM1 3EF,PER,12-Nov-15,15/01075/B
"Alterations, internal re-organisation including the installation of a mezzanine floor to provide additional office space, creation of additional windows and doors and provision of additional parking",The Brewery Old Castletown Road Douglas Isle Of Man IM2 1QG,PER,04-Dec-15,15/01123/B
Installation of a mini bulk gas tank,Moaney Moar House Corlea Road Ballasalla Isle Of Man IM9 3BA,PER,10-Sep-15,15/00824/B
Erection of a sun room extension to replace existing conservatory,122 Maghergarran Port Erin Isle Of Man IM9 6DA,PER,28-Aug-15,15/00826/B
Replacement of existing roof glazing with roof tile and installation of six roof lights,Mooragh Park Cafe Mooragh Park Ramsey Isle Of Man IM8 3AP,PER,25-Mar-15,15/00151/B
Installation of replacement windows and doors,Isabella Cottage 24 Mines Road Laxey Isle Of Man IM4 7NH,PER,13-May-15,15/00338/B
Erection of sun lounge extension to replace existing conservatory,7 Manor Woods Douglas Isle Of Man IM2 2PE ,PER,13-May-15,15/00339/B
Erection of a detached double garage with hobbies/store room over,The Sycamores Leodest Road Andreas Isle Of Man IM7 4HA,PER,29-Jul-15,15/00341/B
Widening of vehicular access onto highway,15 Kermode Road Crosby Isle Of Man IM4 4BZ,PER,14-May-15,15/00342/B
Enlargement of existing kitchen window to rear elevation to provide bi-fold doors,5 Ballacollister Heights Laxey Isle Of Man IM4 7JW,PER,14-May-15,15/00344/B
Installation of glazed frames to existing open end wall of garage area,Douglas Head Apartments Douglas Head Douglas Isle Of Man IM1 5BY ,PER,28-May-15,15/00431/B
Alterations and erection of a rear extension to dwelling,The Gables Ballafesson Road Port Erin Isle Of Man IM9 6TX,PER,29-Jun-15,15/00554/B
Erection of a replacement rear sun room extension to dwelling,8 Balleigh Park Ramsey Isle Of Man IM8 3NL,PER,29-Jun-15,15/00555/B
"Alterations, erection of an extension with terrace above and replacement of existing garage door with a window",1 Harcroft Meadow Douglas Isle Of Man IM2 1JS ,PER,05-Feb-15,14/01259/B
Approval in principle for erection of a dwelling addressing siting and means of access,Land To Rear Of Briardale South Cape Laxey Isle Of Man  ,REF,03-Mar-15,14/01332/A
"Installation of 1.8m satellite dish, installation of two aerials on existing mast and installation of two wall mounted antennas",Transmitter Site  Port St Mary Golf Course Fistard Port St Mary Isle Of Man IM9 5PE ,PER,27-May-15,15/00396/B
"Installation of antenna on existing tree mast, installation of 1.8m satellite dish and installation of two wall mounted antennas",Tree Mast Site Tower Farm Mountain Road Ramsey Isle Of Man  ,PER,18-Jun-15,15/00397/B
Erection of a conservatory to rear elevation,Granary Cottage Charles Street Close Peel Isle Of Man IM5 1DT ,PER,14-May-15,15/00398/B
Erection of a modular building to provide staff welfare facilities,Ballaughton Nurseries Harcroft  Douglas Isle Of Man IM2 1JJ ,PER,14-May-15,15/00399/B
Rendering works to dwellings,Close Chiarn Estate  Peel Isle Of Man IM5 1TF,PER,24-Jul-15,15/00684/B
Installation of replacement windows to front elevation,25 Mona Street Douglas Isle Of Man IM1 2QE,PER,19-Aug-15,15/00737/B
Installation of replacement windows and doors to front elevation,5 Bank Street Castletown Isle Of Man IM9 1AT,PER,06-Aug-15,15/00738/B
Replacement of existing polycarbonate conservatory roof with light weight roof tiles,23 Harbour Road Onchan Isle Of Man IM3 1BJ,PER,11-Aug-15,15/00784/B
Erection of a kitchen extension to rear elevation,30 Alberta Drive Onchan Isle Of Man IM3 1LS,PER,11-Aug-15,15/00786/B
Installation of a replacement ATM,Isle Of Man Bank   Atholl Street Peel Isle Of Man IM5 1HQ,PER,14-Aug-15,15/00787/B
Installation of ATM signage,Isle Of Man Bank  Atholl Street Peel Isle Of Man IM5 1HQ,PER,14-Aug-15,15/00788/D
Installation of two replacement ATMs,Sea Terminal Victoria Pier Douglas Isle Of Man IM1 2BZ ,PER,14-Aug-15,15/00789/B
Installation of illuminated ATM signage,Sea Terminal Victoria Pier Douglas Isle Of Man IM1 2BZ ,PER,14-Aug-15,15/00790/D
Replacement of existing polycarbonate roof to conservatory with light weight roof tiles,Injebreck Bray Hill Douglas Isle Of Man IM2 5AN,PER,15-Oct-15,15/01032/B
Installation of replacement windows,The Warehouse 15 Mona Street Ramsey Isle Of Man IM8 1BD,PER,16-Oct-15,15/01033/B
Erection of extension to dwelling and additional use of part of dwelling as tourist accommodation,Vollan Garden Bride Road Ramsey Isle Of Man IM8 3UN ,PER,02-Nov-15,15/01035/B
Change of use from telecommunications centre to residential dwelling,11 Dalton Street Douglas Isle Of Man IM1 3PQ,PER,18-Nov-15,15/01165/C
Installation of replacement windows to front elevation (retrospective),20 Woodburn Square Douglas Isle Of Man IM1 4DE ,PER,24-Dec-15,15/01266/B
Alterations and extension to dwelling and installation of flue,Tamalforn 12 Ballagarey Road Glen Vine Isle Of Man IM4 4EA,PER,24-Dec-15,15/01268/B
Registered Building Consent for the replacement of windows to rear elevation (RB no 28 in association with 14/01271/GB),Derby House (Former Post Office) Castle Street Castletown Isle Of Man IM9 1LA,REF,12-Feb-15,14/01272/CON
Change of use of existing building to a residential garage (retrospective),Nissen Hut  Field 614992 Adjacent To Riverside Cottage   Glen Roy Laxey Isle Of Man  ,PER,24-Apr-15,14/01276/C
Erection of an agricultural storage building with field access and hard-standing,Field 214380 Upper Ballacrye Sandygate Ramsey Isle Of Man  ,REF,30-Mar-15,15/00160/B
Erection of a dwelling with integral garage (comprising amendments to PA 13/00679/B),Parcel Of Land At Mull House Baymount Port Erin Isle Of Man  ,PER,17-Mar-15,15/00162/B
"Erection of an animal shelter with food/bedding, vehicle and equipment store",Part Field 110275 Ballamoar Farmhouse Cranstal Bride Isle Of Man IM7 4BP ,PER,13-May-15,15/00163/B
Erection of a single storey extension to rear elevation,49 Larivane Meadows Andreas Isle Of Man IM7 4JF ,PER,08-Sep-15,15/00769/B
Erection of single storey extension with flue to replace existing conservatory,Little Mill 13 Little Meddow Andreas Isle Of Man IM7 4HY,PER,11-Aug-15,15/00770/B
Alterations and extension to dwelling and widening of driveway and vehicular access,16 Thornhill Close Port Erin Isle Of Man IM9 6NG,PER,17-Sep-15,15/00771/B
Extension to dwelling (comprising extension to decking approved under PA 14/01392/B),Willowmead Ballaughton Meadows Douglas Isle Of Man IM2 1JG,PER,19-Aug-15,15/00772/B
Additional use of dwelling as tourist accommodation,Langton Cottage 19 Lime Street Port St. Mary Isle Of Man IM9 5EF,PER,17-Dec-15,15/01243/C
"Demolition of existing boiler room and remodelling of existing pantry, construction of a new private dance studio and family room extension with balcony area and glazed link and remodelling of existing hard landscaping (in association with 14/00767/CON)",May Hill House Summerland Ramsey Isle Of Man IM8 2EF,REF,13-Jan-15,14/00766/GB
"Registered Building Consent for demolition of existing boiler room and remodelling of existing pantry, construction of a new private dance studio and family room extension with balcony area and glazed link and remodelling of existing hard landscaping (RB ",May Hill House Summerland Ramsey Isle Of Man IM8 2EF,REF,13-Jan-15,14/00767/CON
Demolition of existing dwelling and erection of four dwellings with garaging,Balladoole 46 Bowring Road Ramsey Isle Of Man IM8 3EJ,REF,08-Jun-15,15/00354/B
Installation of double doors to replace existing window,5 Fuchsia Court Hailwood Avenue Douglas Isle Of Man IM2 7EL,PER,14-May-15,15/00355/B
Change of use of unit from industrial/storage/distribution to the servicing and repair of vehicles (retrospective),Unit 2 Typhoon House Hills Meadow Industrial Estate Douglas Isle Of Man IM1 5EB ,PER,14-Jul-15,15/00356/C
"Alterations and extension to dwelling, erection of detached garage and alterations to driveway and creation of new vehicular access",Belmont Lheaney Road Ramsey Isle Of Man IM8 2JF,PER,14-Jul-15,15/00566/B
Erection of a dwelling with garage and parking,Part Field 614729 Baldrine Road Baldrine Isle Of Man  ,PER,02-Jul-15,15/00579/B
Removal of redundant ground floor door and reinstate brickwork plinth with timber window above to east elevation,Peveril Building Peveril Square Douglas Isle Of Man IM1 2BS,PER,12-Feb-15,15/00002/B
Alterations to existing vehicular access and driveway,Close Mooar Glen Darragh Road Glen Vine Isle Of Man IM4 4BE,PER,12-Feb-15,15/00003/B
Creation of driveway and vehicular access to front elevation,10 Ballakermeen Avenue Douglas Isle Of Man IM1 4HW,PER,20-Jul-15,15/00673/B
Erection of a sun room extension to replace existing conservatory,14 Heywood Close Onchan Isle Of Man IM3 3AE,PER,20-Jul-15,15/00675/B
Door and window alterations to side and rear elevations,25 Baldrine Park Baldrine Isle Of Man IM4 6DB,PER,06-Oct-15,15/00945/B
Alterations to form a coffee shop ( Class 1) and or restaurant (Class 3) with outside seating area,"Units 4, 5 & 6 Bank Hill Douglas Isle Of Man IM1 4LJ ",PER,22-Oct-15,15/00947/B
Replacement of existing polycarbonate conservatory roof with light weight roof tiles,15 Devonshire Crescent Douglas Isle Of Man IM2 3RD,PER,18-Sep-15,15/00949/B
"Demolition of existing garages and erection of replacement double garage, to rear elevation",18 Somerset Road Douglas Isle Of Man IM2 5AD,PER,13-Oct-15,15/01009/B
Re-slating of roof with synthetic slate (retrospective),49 Hildesley Road Douglas Isle Of Man IM2 5AX,PER,12-Oct-15,15/01010/B
Installation of a flue,3 Creggan Ashen Glen Maye Park Glen Maye Isle Of Man IM5 3DA ,PER,21-Oct-15,15/01023/B
"Alterations, erection of two storey extensions and single storey garage link extension to dwelling",156 Fairways Crescent Mount Murray Douglas Isle Of Man IM4 2JJ ,PER,16-Dec-15,15/01027/B
,,,,1101
