"Hash","SubUnit_Name","House_Number","House_Name","Street_Name","Locality","Town","Postcode","Parish","Market_Value","Consideration","Acquisition_Date","MinCompletionDate","CompletionDate","Issue"
"c2df565b181f76893879348c719140d9","","10","","Harcroft Meadow","New Castletown Road","Douglas","IM2 1JS","Braddan","295000.0","295000.0","13/12/2018","23/02/2019","","New Castletown Road is an invalid locality name"
"a859b00174f386b128babc74caf63f79","","10","","Harcroft Meadow","New Castletown Road","Douglas","IM2 1JS","Braddan","360000.0","360000.0","26/08/2021","01/12/2021","","New Castletown Road is an invalid locality name"
"c5166850b221384df79c3b80e6401650","","","Garage 14","Saddle Mews","Groves Road","Douglas","","Braddan","10000.0","10000.0","18/12/2013","22/05/2014","","Groves Road is an invalid locality name"
"38c68916b8e6f8dc145b1995f5f8cd2b","","5","","Leigh Terrace","Old Castletown Road","Douglas","IM1 5AN","Braddan","100000.0","100000.0","03/02/2014","21/05/2014","","Old Castletown Road is an invalid locality name"
"36e229853c48c098e2a51ccef84125e5","","5","","Leigh Terrace","Old Castletown Road","Douglas","IM1 5AN","Braddan","250000.0","250000.0","03/07/2015","04/09/2015","","Old Castletown Road is an invalid locality name"
"603e28abce45a798b44f070ea9aa4702","","5","","Leigh Terrace","Old Castletown Road","Douglas","IM1 5AN","Braddan","273000.0","273000.0","16/11/2020","09/11/2021","","Old Castletown Road is an invalid locality name"
"ce2a8cfd2b1c8d3104995f735d047220","","2","","Taubman Terrace","Head Road","Douglas","IM1 5BB","Braddan","250000.0","32500.0","10/07/2000","22/08/2014","","Head Road is an invalid locality name"
"e041d9c8edb49143ff8d86b3761eeee2","","2","","Taubman Terrace","Head Road","Douglas","IM1 5BB","Braddan","230000.0","115000.0","26/07/2021","08/08/2022","","Head Road is an invalid locality name"
"69107722624d94798c4dea5068c7996f","","2","","Taubman Terrace","Head Road","Douglas","IM1 5BB","Braddan","270000.0","270000.0","15/12/2023","28/12/2023","","Head Road is an invalid locality name"
"e4c51431badfc83e0a470e458071f7f8","","3","","Willowbrook Gardens","Vicarage Road","Douglas","IM2 2QQ","Braddan","435000.0","0.25","17/02/2014","17/07/2014","","Vicarage Road is an invalid locality name"
"6d6fa60da11d5d1b2a402bd27723e9ad","","45","","Harcroft Meadow","New Castletown Road","Douglas","IM2 1JT","Braddan","175000.0","175000.0","11/04/2014","30/07/2014","","New Castletown Road is an invalid locality name"
"f97aadcd0ef75c48636a30714b0eece1","","45","","Harcroft Meadow","New Castletown Road","Douglas","IM2 1JT","Braddan","187500.0","187500.0","15/07/2016","17/10/2016","","New Castletown Road is an invalid locality name"
"c7449d9da55100ccae97b8b3a008d7f0","","","Park House Nursery","Isle Of Man Business Park","Cooil Road","Braddan","IM2 2QZ","Braddan","480000.0","480000.0","07/04/2014","01/06/2015","","Cooil Road is an invalid locality name"
"ffae7bf55c0f27ab2bc7e28543a3d7df","","","Park House Nursery","Isle Of Man Business Park","Cooil Road","Braddan","IM2 2QZ","Braddan","360000.0","360000.0","01/10/2019","30/06/2022","","Cooil Road is an invalid locality name"
"ccf9042d2a45e1f86f12542f39e0d152","","","4 Car Park Spaces At Park House Nursery","Isle Of Man Business Park","Cooil Road","Braddan","IM2 2QZ","Braddan","1.0","1.0","07/04/2014","12/05/2015","","Cooil Road is an invalid locality name"
"bd8d53bfc95be68cd9a19a2ae283fd1b","","","4 Car Park Spaces At Park House Nursery","Isle Of Man Business Park","Cooil Road","Braddan","IM2 2QZ","Braddan","1.0","1.0","01/10/2019","30/06/2022","","Cooil Road is an invalid locality name"
"95490f6d8718aac00d9f0fb8839c6606","","26","","Leigh Terrace","Old Castletown Road","Douglas","IM1 5AW","Braddan","182500.0","182500.0","03/07/2014","02/10/2014","","Old Castletown Road is an invalid locality name"
"e56bbfefc762a4d683a3e1519225aad6","","5","","Glenhill","Off Ashlar Drive","Union Mills","IM4 4JZ","Braddan","387000.0","387000.0","05/12/2014","31/03/2015","","Off Ashlar Drive is an invalid locality name"
"603e65a342600048e965f2e0ee66ac9e","","39","","Ballanawin","Strang Road","Union Mills","IM4 4NS","Braddan","197500.0","197500.0","17/02/2015","23/07/2015","","Strang Road is an invalid locality name"
"336f60192985160ed8788366078bec7b","Units B5 and B6","","","Eden Park","Cooil Road","Braddan","","Braddan","505000.0","505000.0","10/03/2015","12/11/2015","","Cooil Road is an invalid locality name"
"0ab47e89da86c33fdf647713f8665cad","","4","","Leigh Terrace","Old Castletown Road","Douglas","IM1 5AN","Braddan","115000.0","115000.0","23/12/2014","22/09/2015","","Old Castletown Road is an invalid locality name"
"68399ca6a011b0186246a4b8b1f4187b","","7","","Willowbrook Gardens","Vicarage Road","Douglas","IM2 2QQ","Braddan","317500.0","317500.0","24/04/2015","22/01/2016","","Vicarage Road is an invalid locality name"
"24490c1c10010d9a8a7b5faa4d83005a","","","Unit B4","Eden Park","Cooil Road","Braddan","IM4 2AF","Braddan","235000.0","235000.0","03/07/2015","09/02/2016","","Cooil Road is an invalid locality name"
"c51be732facbccfc15e914729df1edd8","","","Marbeg","Ballavere","Old Castletown Road","Port Soderick","IM4 1BD","Braddan","501000.0","501000.0","12/10/2015","12/04/2016","","Old Castletown Road is an invalid locality name"
"7beb634f3dcde13bab6fb3b6dd60cc05","","","","Ballaughton Manor","Saddle Road","Douglas","IM2 1HG","Braddan","2625000.0","2625000.0","10/04/2015","22/05/2017","","Saddle Road is an invalid locality name"
"de55c947f23dca35ea41016fb1d43bec","Unit 16","","","Isle Of Man Business Park","Cooil Road","Braddan","IM2 2QY","Braddan","205000.0","205000.0","04/04/2016","30/03/2017","","Cooil Road is an invalid locality name"
"1c7bb6d134f6771795dc09d85786c62d","","","","Parcel Of Land","Rear Of 18 Farmhill Park","Douglas","IM2 2EE","Braddan","1000.0","0.25","26/07/2016","04/10/2016","","Rear Of 18 Farmhill Park is an invalid locality name"
"4ccf2b94628bb07df95b23d595202916","Unit B1","","","Eden Park","Cooil Road","Braddan","","Braddan","260000.0","260000.0","26/08/2016","14/10/2016","","Cooil Road is an invalid locality name"
"ca217383bb1369bd460f713f39565958","Unit B1","","","Eden Park","Cooil Road","Braddan","","Braddan","270000.0","270000.0","05/08/2019","31/08/2019","","Cooil Road is an invalid locality name"
"f98e0d224c61527b1ea6bb4968de996a","","","Unit 23","Isle Of Man Business Park","Cooil Road","Douglas","IM2 2QY","Braddan","207500.0","207500.0","27/05/2016","25/01/2017","","Cooil Road is an invalid locality name"
"3b8b0b3e5c25cd373b11ac952047be49","","43","","Saddle Mews","Groves Road","Douglas","IM2 1HS","Braddan","115000.0","115000.0","20/07/2016","25/10/2016","","Groves Road is an invalid locality name"
"385f576cb99a6582a2d64206064b0e76","","43","","Saddle Mews","Groves Road","Douglas","IM2 1HS","Braddan","162500.0","162500.0","05/09/2023","29/09/2023","","Groves Road is an invalid locality name"
"c2116979f37be7822f0724f39e3ee3b9","","15","","Ballanawin","Strang Road","Braddan","IM4 4NR","Braddan","265000.0","265000.0","01/09/2016","27/10/2016","","Strang Road is an invalid locality name"
"a4b90e7b56fceb2bc0d1391c7622c085","","5","","Fort William","Head Road","Douglas","IM1 5BG","Braddan","355000.0","355000.0","22/07/2015","07/11/2016","","Head Road is an invalid locality name"
"b053029e10dd9171279d0dab29004043","","46","","Harcroft Meadow","New Castletown Road","Douglas","IM2 1JT","Braddan","180000.0","90000.0","30/09/2016","01/03/2017","","New Castletown Road is an invalid locality name"
"3b35fa7277da0cf0999aa6795b9f350f","","7","","Glen Hill","Ashlar Drive","Union Mills","IM4 4JZ","Braddan","485000.0","485000.0","11/11/2016","18/04/2017","","Ashlar Drive is an invalid locality name"
"2bd417835818a527d8dc9c7ae9314c07","","7","","Glen Hill","Ashlar Drive","Union Mills","IM4 4JZ","Braddan","745000.0","745000.0","15/12/2025","24/02/2026","","Ashlar Drive is an invalid locality name"
"609c0be67ce45e99f3b99e83177fe657","","","","105 Saddle Mews","Groves Road","Douglas","IM2 1HX","Braddan","114500.0","114500.0","03/01/2017","25/04/2017","","Groves Road is an invalid locality name"
"48b285236aeb712457b47a31228d8c3b","","17","","Leigh Terrace","Old Castletown Road","Douglas","IM1 5AN","Braddan","227500.0","227500.0","27/01/2017","18/02/2017","","Old Castletown Road is an invalid locality name"
"4f1d970a0bc98141d204c62679352f52","","17","","Leigh Terrace","Old Castletown Road","Douglas","IM1 5AN","Braddan","289950.0","289950.0","20/10/2020","12/02/2021","","Old Castletown Road is an invalid locality name"
"cd4a5f0a98c2992a12575e2bee41fa5e","","","Field 522458","Nunnery Estate","Abutting Old Castletown Road","Braddan","","Braddan","20000.0","20000.0","11/11/2016","14/11/2017","","Abutting Old Castletown Road is an invalid locality name"
"e77daf542e6a2a26ab70bb01fc9f5fe3","","","Field 522458","Nunnery Estate","Abutting Old Castletown Road","Douglas","","Braddan","20000.0","20000.0","06/07/2018","16/08/2018","","Abutting Old Castletown Road is an invalid locality name"
"fa72d67ba9d134bd297a4d65437bff0c","","","Satellite Station","Situate At Carnane Estate","Old Castletown Road","Braddan","","Braddan","250000.0","250000.0","04/01/2017","06/03/2018","","Old Castletown Road is an invalid locality name"
"8cb2925654496f006f4e5ea3c58a5f15","","","Satellite Station","Situate At Carnane Estate","Old Castletown Road","Braddan","","Braddan","25000.0","50000.0","30/09/2020","26/11/2020","","Old Castletown Road is an invalid locality name"
"de98a8795a02652052f2e166401c8982","Unit 11 and 5 car parking spaces","","Springham Park","Spring Valley","Cooil Road","Braddan","IM2 2QU","Braddan","409000.0","409000.0","10/02/2017","27/10/2017","","Cooil Road is an invalid locality name"
"7f88477e155747d9b81d2cb26daf33b2","","12","","Willowbrook Gardens","Vicarage Road","Douglas","IM2 2QQ","Braddan","267500.0","267500.0","31/03/2017","15/06/2017","","Vicarage Road is an invalid locality name"
"a4d18bb47d20a2cd66252077f8d40301","","94","","Saddle Mews","Groves Road","Douglas","IM2 1HX","Braddan","105000.0","105000.0","23/06/2017","04/12/2017","","Groves Road is an invalid locality name"
"8825478240b1d8087b60a49b094c830d","","","Plot Of Land","Isle Of Man Business Park","Cooil Road","Braddan","","Braddan","73822.0","73822.0","05/05/2017","08/03/2018","","Cooil Road is an invalid locality name"
"0908dd035ddd6b346bc0f8d8f50ff07e","","","","Cycle360","Cooil Road","Braddan","IM2 2SP","Braddan","453713.0","453713.0","01/06/2017","26/01/2018","","Cooil Road is an invalid locality name"
"a1427323362faa38738000d51d8ecf17","","28","","Slieau Ree Apartments","Main Road","Union Mills","IM4 4ND","Braddan","143000.0","143000.0","01/08/2017","08/01/2018","","Main Road is an invalid locality name"
"de71e14ec181ee5442709151b922fa33","","1","","River Dhoo Court","Old Castletown Road","Douglas","IM1 5AU","Braddan","410000.0","410000.0","10/05/2023","20/09/2023","","Old Castletown Road is an invalid locality name"
"1dee9c998cf0f781d8cd26399ac3ba01","","14","","Willowbrook Gardens","Vicarage Road","Douglas","IM2 2QQ","Braddan","352500.0","352500.0","21/11/2017","06/04/2018","","Vicarage Road is an invalid locality name"
"15cb006e09105adac85820461e012d52","Bays 1-2","","Unit 1","South Quay Industrial Estate","Head Road","Douglas","IM1 5AT","Braddan","325000.0","325000.0","30/10/2017","10/04/2018","","Head Road is an invalid locality name"
"58cdb4711d53e2e1d74c03a01c463f88","","","Apartment 17","Sycamore Grove","Pulrose Road","Douglas","IM2 1EZ","Braddan","122000.0","122000.0","15/12/2017","23/05/2018","","Pulrose Road is an invalid locality name"
"72ceec4255ddc1f365c837917e277f0f","","","Common Area","River Dhoo Court","Old Castletown Road","Douglas","IM1 5AU","Braddan","","0.0","02/06/2017","26/04/2018","","Old Castletown Road is an invalid locality name"
"4adaa7cfa7463c6ed12af90862d435c8","","","Common Area","River Dhoo Court","Old Castletown Road","Douglas","IM1 5AU","Braddan","0.0","0.0","10/06/2020","07/08/2020","","Old Castletown Road is an invalid locality name"
"8f426250def2af770db29cf208ac9877","","","Common Area","River Dhoo Court","Old Castletown Road","Douglas","IM1 5AU","Braddan","","0.0","19/05/2017","04/05/2018","","Old Castletown Road is an invalid locality name"
"e66cd6ce723a792556e8a07d7fb51e86","","","Common Area","River Dhoo Court","Old Castletown Road","Douglas","IM1 5AU","Braddan","0.0","0.0","10/05/2023","20/09/2023","","Old Castletown Road is an invalid locality name"
"67f0c18a89820455db2dd390f4855144","","5","","Ballaughton Villas","New Castletown Road","Douglas","IM2 1JF","Braddan","270000.0","270000.0","12/03/2018","24/05/2018","","New Castletown Road is an invalid locality name"
"3e4e7f7edc19fdc71822c04fcd0845d5","","5","","Ballaughton Villas","New Castletown Road","Douglas","IM2 1JF","Braddan","339950.0","339950.0","15/11/2021","23/11/2021","","New Castletown Road is an invalid locality name"
"79bd459a8ffe230b069ebc9e487e3f3c","","3","","River Dhoo Court","Old Castletown Road","Douglas","IM1 5AU","Braddan","285000.0","285000.0","02/06/2017","25/04/2018","","Old Castletown Road is an invalid locality name"
"156c1c8df02ad7512503bc78cd0679f9","","3","","River Dhoo Court","Old Castletown Road","Douglas","IM1 5AU","Braddan","325000.0","325000.0","10/06/2020","07/08/2020","","Old Castletown Road is an invalid locality name"
"902d122f916fe6de1cfde47b9a657195","","","Substation Site","Carnane Estate","Old Castletown Road","Douglas","","Braddan","24.75","24.75","12/09/2018","08/11/2018","","Old Castletown Road is an invalid locality name"
"3344dff480c3c24635818b9f35947490","","11","","Ballanawin","Strang Road","Braddan","IM4 4NR","Braddan","210000.0","0.0","11/05/2018","14/11/2018","","Strang Road is an invalid locality name"
"43a04768d0a134b24ed059ceecbbfd88","","","Substation Site","Eden Park","Cooil Road","Braddan","","Braddan","0.25","0.25","12/09/2018","12/11/2018","","Cooil Road is an invalid locality name"
"3d5741724ff12985fb5594ff00611b8c","","","Unit 4","Isle Of Man Business Park","Cooil Road","Braddan","IM2 2QY","Braddan","225000.0","225000.0","31/07/2018","13/04/2019","","Cooil Road is an invalid locality name"
"10bb2d4a1a1304bc2830774989aa2594","","","Substation Site","Carnane Estate","Old Castletown Road","Douglas","","Braddan","24.75","24.75","12/09/2018","07/11/2018","","Old Castletown Road is an invalid locality name"
"e09cf361b16c9900bf558518154e7a2a","Unit D2","","","Eden Park","Cooil Road","Braddan","","Braddan","210000.0","210000.0","10/08/2018","08/04/2019","","Cooil Road is an invalid locality name"
"6ef5e5062db8df7bd1434fa36993aeb1","","3","","Harcroft Meadow","New Castletown Road","Douglas","IM2 1JS","Braddan","265000.0","265000.0","30/11/2018","12/10/2019","","New Castletown Road is an invalid locality name"
"3053ad1aef21f6760e091710ed6547bc","","3","","Harcroft Meadow","New Castletown Road","Douglas","IM2 1JS","Braddan","505000.0","505000.0","02/06/2025","13/08/2025","","New Castletown Road is an invalid locality name"
"2e6d8684efe4a75f69d7b3db5d7f3db0","","116","","Saddle Mews","Groves Road","Douglas","IM2 1HS","Braddan","138000.0","138000.0","11/02/2019","12/10/2019","","Groves Road is an invalid locality name"
"3eae3618ad022625a6c9d8d654db42ec","","","Haldane Fisher","Isle Of Man Business Park","Barley Field Road","Douglas","IM2 2QY","Braddan","2400000.0","0.0","30/03/2019","10/02/2020","","Barley Field Road is an invalid locality name"
"a33e45916dd39d140fe3dca2eaa62389","","15","","Fort William","Head Road","Douglas","IM1 5BQ","Braddan","465000.0","465000.0","22/03/2019","29/07/2019","","Head Road is an invalid locality name"
"72a1ce878c934d1a45adbf669f79770c","","","Former Ndb Site","Carnane Estate","Old Castletown Road","Douglas","","Braddan","100000.0","100000.0","20/09/2018","13/08/2019","","Old Castletown Road is an invalid locality name"
"e73cfb017cb946e36fa9e95a75c68ef5","Unit 1, Phase 6","","Barleyfields","Isle Of Man Business Park","Cooil Road","Braddan","IM2 2QY","Braddan","450000.0","450000.0","30/08/2019","11/06/2020","","Cooil Road is an invalid locality name"
"8ebf5d04a749289a1aa371f112db57a1","","","Hampton Manor","Quines Hill","Old Castletown Road","Port Soderick","IM4 1BA","Braddan","785000.0","785000.0","24/01/2020","29/06/2020","","Old Castletown Road is an invalid locality name"
"08cc1dbee441a67db7b761005d966e11","","40","","Saddle Mews","Groves Road","Douglas","IM2 1HS","Braddan","133000.0","133000.0","05/09/2019","18/08/2020","","Groves Road is an invalid locality name"
"1c39c113aab940abedabbcf8b75b1987","","2","The Stables","Ravenscliffe Mews","Head Road","Douglas","IM1 5BN","Braddan","299000.0","299000.0","02/03/2020","05/08/2020","","Head Road is an invalid locality name"
"0bc231470cd0b11eb154ef8719f84ece","Unit 10B","","Springham Park","Spring Valley Industrial Estate","Cooil Road","Braddan","IM2 2QU","Braddan","120000.0","120000.0","07/03/2020","21/10/2020","","Cooil Road is an invalid locality name"
"f9bfed0d8c39d9c761b231d103394d79","Unit 26","","","Isle Of Man Business Park","Cooil Road","Braddan","IM2 2QZ","Braddan","250000.0","250000.0","14/12/2018","12/10/2020","","Cooil Road is an invalid locality name"
"3d0fa11b69d2827da4ba6ce496be329f","","37","","Saddle Mews","Groves Road","Douglas","IM2 1HS","Braddan","120000.0","120000.0","30/06/2020","23/09/2020","","Groves Road is an invalid locality name"
